room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
19217910,1454,30760305,Private room,,Belgium,Gent,Gent,0,0.0,2,1.0,,11.0,,Large sunny room-only July and August,2017-07-14 02:43:57.908266,51.063321,3.727487,0101000020E6100000081F4AB4E4D10D4034130CE71A884940
7720853,1454,21221248,Private room,,Belgium,Oudenaarde,Wortegem-Petegem,1,0.0,2,1.0,,33.0,,Double Room in the Beautiful Nature Area,2017-07-14 02:43:56.248010,50.854289,3.516924,0101000020E6100000D923D40CA9220C40912A8A57596D4940
17317285,1454,16130318,Private room,,Belgium,Gent,Gent,15,4.0,16,2.0,,31.0,,Run Onto Brightened Space,2017-07-14 02:43:56.240871,51.040742,3.701584,0101000020E6100000C72C7B12D89C0D406DC9AA0837854940
1482891,1454,2091743,Private room,,Belgium,Gent,Gent,21,4.5,2,1.0,,39.0,,"Complete private floor, with bathroom and living",2017-07-14 02:43:56.232857,51.048718,3.751361,0101000020E61000003AEB538EC9020E40FF5C34643C864940
17566356,1454,16851605,Private room,,Belgium,Gent,Gent,18,4.5,2,1.0,,24.0,,Bright and cosy room with easy access tt city,2017-07-14 02:43:53.686181,51.024981,3.757118,0101000020E610000014B4C9E1930E0E40BC02D19332834940
18343994,1454,39085626,Private room,,Belgium,Tournai,Tournai,0,0.0,3,1.0,,35.0,,Logement calme près Cathédrale Garage possible,2017-07-14 02:43:53.676495,50.608912,3.388533,0101000020E61000008A558330B71B0B402B1213D4F04D4940
6985004,1454,36623051,Private room,,Belgium,Oudenaarde,Brakel,7,4.0,2,1.0,,32.0,,BnB Quality Time Loft 1,2017-07-14 02:43:53.668501,50.772041,3.801776,0101000020E6100000D7BD1589096A0E40E8154F3DD2624940
14163236,1454,52903312,Private room,,Belgium,Brugge,Blankenberge,0,0.0,2,1.0,,41.0,,Nice and clean room near everything,2017-07-14 02:43:51.532948,51.314283,3.136885,0101000020E6100000F180B229571809402A58E36C3AA84940
18579250,1454,63223727,Private room,,Belgium,Dendermonde,Laarne,1,0.0,2,1.0,,28.0,,Private room in bungalow 15 km from Ghent,2017-07-14 02:43:51.518044,51.048256,3.85771,0101000020E6100000069E7B0F97DC0E40FBEAAA402D864940
5640587,1454,10820604,Private room,,Belgium,Kortrijk,Wevelgem,38,5.0,2,1.0,,35.0,,Room for 2 in green and quiet area,2017-07-14 02:43:51.499989,50.852817,3.206893,0101000020E6100000AE2B6684B7A70940863C821B296D4940
9459185,1454,36675850,Private room,,Belgium,Gent,Gent,33,4.5,2,1.0,,41.0,,"Comfortable apartment, great view",2017-07-14 02:43:49.621230,51.046094,3.722824,0101000020E61000007A1C06F357C80D405A457F68E6854940
5590250,1454,28983914,Private room,,Belgium,Gent,Gent,44,5.0,2,1.0,,41.0,,"Modern, Luxurious, Quiet",2017-07-14 02:43:49.615541,51.029748,3.709355,0101000020E61000005B087250C2AC0D408A8F4FC8CE834940
19267302,1454,17627456,Private room,,Belgium,Gent,Gent,0,0.0,2,1.0,,39.0,,Phoenix House,2017-07-14 02:43:49.611067,51.059381,3.705574,0101000020E6100000634337FB03A50D407C80EECB99874940
17923508,1454,79835369,Private room,,Belgium,Gent,Gent,0,0.0,1,1.0,,18.0,,Nice house near the citycenter,2017-07-14 02:43:49.608621,51.057903,3.712033,0101000020E6100000D461855B3EB20D408FAB915D69874940
14925577,1454,14185703,Private room,,Belgium,Gent,Gent,6,5.0,11,2.0,,32.0,,Since 1789 - French Revolution Bastille Beds,2017-07-14 02:43:49.606618,51.038894,3.702489,0101000020E6100000E065868DB29E0D405C01857AFA844940
13137431,1454,1531299,Private room,,Belgium,Eeklo,Assenede,37,5.0,4,2.0,,38.0,,Cosy place + breakfast in rural Assenede,2017-07-14 02:43:49.592660,51.220875,3.743667,0101000020E61000005BEA20AF07F30D4083C0CAA1459C4940
17074340,1454,46370735,Private room,,Belgium,Kortrijk,Kortrijk,5,4.5,1,1.0,,30.0,,Single room in quiet house.,2017-07-14 02:43:48.314894,50.8422,3.23824,0101000020E6100000D5CA845FEAE709407958A835CD6B4940
15265456,1454,97106058,Private room,,Belgium,Roeselare,Roeselare,11,4.5,2,1.0,,40.0,,"Rustig logement vlakbij centrum,Sterrebos,AZDelta",2017-07-14 02:43:48.309438,50.934324,3.125908,0101000020E61000002A70B20DDC01094017EFC7ED97774940
599325,1454,2964980,Private room,,Belgium,Gent,Gent,96,4.5,2,1.0,,35.0,,Ghent! Need I say more?,2017-07-14 02:43:48.306805,51.034536,3.746309,0101000020E610000008AF5DDA70F80D407044F7AC6B844940
19836814,1454,55009513,Private room,,Belgium,Gent,Gent,0,0.0,2,1.0,,34.0,,"Cosy, clean and comfortable bedroom#nearcitycenter",2017-07-14 02:43:46.524417,51.04252,3.733239,0101000020E6100000C636A968ACDD0D4085B69C4B71854940
13103921,1454,72822643,Private room,,Belgium,Gent,Gent,9,4.5,4,1.0,,39.0,,Beautiful townhouse with 2 nice rooms and garden.,2017-07-14 02:43:46.508920,51.000106,3.715827,0101000020E610000016C0948103BA0D404644317903804940
4029843,1454,20445292,Private room,,Belgium,Gent,Gent,198,4.5,2,1.0,,39.0,,"Cosy room, in city Ghent!",2017-07-14 02:43:46.503380,51.050808,3.752002,0101000020E61000007636E49F19040E40063065E080864940
17653572,1454,37147843,Private room,,Belgium,Kortrijk,Kortrijk,5,4.0,1,1.0,,30.0,,A clean modern room 1,2017-07-14 02:43:46.499425,50.817767,3.271754,0101000020E61000001D75745C8D2C0A40C05FCC96AC684940
7314121,1454,17723731,Private room,,Belgium,Tournai,Tournai,4,4.5,1,1.0,,20.0,,chambre chez l'habitant,2017-07-14 02:43:46.489372,50.597002,3.406391,0101000020E6100000221CB3EC49400B40C4D2C08F6A4C4940
19026030,1454,40105973,Private room,,Belgium,Gent,Gent,0,0.0,2,1.0,,24.0,,Nice and comfy room in student dorm,2017-07-14 02:43:44.737831,51.054451,3.73113,0101000020E6100000EFFE78AF5AD90D40041E1840F8864940
17038727,1454,80912961,Private room,,Belgium,Tournai,Tournai,1,0.0,2,1.0,,22.0,,Voulez-vous voir vos nuits en rose ?,2017-07-14 02:43:44.717696,50.616888,3.391294,0101000020E6100000DBF7A8BF5E210B40BEA59C2FF64E4940
3181129,1454,16130318,Private room,,Belgium,Gent,Gent,16,4.0,11,2.0,,31.0,,E.A. Poe WishesToDiscussTheBestPriceWithYou,2017-07-14 02:43:44.710200,51.039493,3.7028,0101000020E6100000C8073D9B559F0D40E1B54B1B0E854940
19686327,1454,138667362,Private room,,Belgium,Gent,Gent,0,0.0,2,0.0,,41.0,,Caravan in ruime rustige tuin te huur,2017-07-14 02:43:42.985982,51.028995,3.769212,0101000020E6100000A986FD9E58270E40AF5FB01BB6834940
16597525,1454,51303745,Private room,,Belgium,Eeklo,Kaprijke,2,0.0,2,2.0,,25.0,,Mooie kamer in Lembeke,2017-07-14 02:43:42.974995,51.193285,3.638072,0101000020E61000004EF2237EC51A0D4058E71890BD984940
19598693,1454,67170179,Private room,,Belgium,Gent,Gent,1,0.0,3,1.0,,41.0,,B&B Renovated room in train station square,2017-07-14 02:43:42.972926,51.036657,3.712336,0101000020E61000008F1B7E37DDB20D40B115342DB1844940
9396752,1454,48737535,Private room,,Belgium,Oudenaarde,Oudenaarde,4,4.5,2,1.0,,41.0,,Privekamer in de Vlaamse ardennen,2017-07-14 02:43:42.965049,50.854853,3.654344,0101000020E6100000ACAB02B5183C0D4099F1B6D26B6D4940
16952394,1454,42972445,Private room,,Belgium,Kortrijk,Kortrijk,8,4.5,1,1.0,,22.0,,Privékamer vlakbij station/centrum,2017-07-14 02:43:42.962865,50.82147,3.257221,0101000020E61000005DC136E2C90E0A409352D0ED25694940
2773802,1454,14185703,Private room,,Belgium,Gent,Gent,195,4.0,11,2.0,,32.0,,WeCanTalkAboutThePrice,2017-07-14 02:43:42.960140,51.040357,3.700005,0101000020E6100000B64AB0389C990D4014950D6B2A854940
15595674,1454,64317133,Private room,,Belgium,Gent,Gent,47,4.5,3,1.0,,41.0,,"""Swonnie's"": double/triple room",2017-07-14 02:43:42.957921,51.069318,3.702946,0101000020E610000006D50627A29F0D4017838769DF884940
18652598,1454,129611906,Private room,,Belgium,Gent,Gent,7,5.0,2,1.0,,40.0,,Cosy guestroom in house with 2 cats,2017-07-14 02:43:42.955451,51.025002,3.757732,0101000020E6100000B60F79CBD50F0E40D42AFA4333834940
13049851,1454,72231858,Private room,,Belgium,Oostende,Gistel,75,4.5,2,1.0,,40.0,,"Room 10' from OostendAIRPORT, Bruges, + 10 beaches",2017-07-14 02:43:42.950192,51.149794,2.952715,0101000020E6100000E544BB0A299F07408A9125732C934940
18761830,1454,69343106,Private room,,Belgium,Gent,Gent,3,5.0,1,1.0,,22.0,,single room in colourfull house,2017-07-14 02:43:41.272638,51.036705,3.745021,0101000020E61000006DAAEE91CDF50D40C24CDBBFB2844940
12297403,1454,13518753,Private room,,Belgium,Gent,Gent,17,4.0,2,1.0,,22.0,,Room near Center & Railway station,2017-07-14 02:43:41.267000,51.046003,3.713449,0101000020E610000047E9D2BF24B50D404A42226DE3854940
7101161,1454,18127479,Private room,,Belgium,Gent,Gent,52,4.5,1,1.0,,24.0,,Large single room in pleasant house,2017-07-14 02:43:40.273359,51.075677,3.702717,0101000020E6100000F0BE2A172A9F0D409A07B0C8AF894940
19168619,1454,134045741,Private room,,Belgium,Gent,Gent,1,0.0,2,1.0,,30.0,,Private room on second floor in centre of Ghent,2017-07-14 02:43:40.255767,51.057051,3.726457,0101000020E6100000289A07B0C8CF0D40209A79724D874940
17338667,1454,11382175,Private room,,Belgium,Moeskroen,Mouscron,5,4.5,2,1.0,,41.0,,Big quiet room with a view in city center,2017-07-14 02:43:40.249161,50.738541,3.22209,0101000020E61000002D26361FD7C60940A8E0F082885E4940
3945387,1454,20445292,Private room,,Belgium,Gent,Gent,249,4.5,2,1.0,,39.0,,"Cosy room, in city Ghent!",2017-07-14 02:43:40.246398,51.051402,3.753728,0101000020E6100000CBA2B08BA2070E4079793A5794864940
9003139,1454,18715177,Private room,,Belgium,Tournai,Brunehaut,2,0.0,2,1.0,,16.0,,Chambre lits jumeaux dans la ferme du Chateau,2017-07-14 02:43:40.239558,50.518226,3.384721,0101000020E6100000E2AC889AE8130B40ECF7C43A55424940
8468027,1454,27896772,Private room,,Belgium,Gent,Gent,90,4.5,2,1.0,,28.0,,Nice cozy room nearby the city,2017-07-14 02:43:40.236848,51.064063,3.752386,0101000020E6100000FDBE7FF3E2040E401BF1643733884940
4962217,1454,25580205,Private room,,Belgium,Gent,Gent,69,4.5,1,1.0,,41.0,,New studio in charming house.,2017-07-14 02:43:38.124460,51.048006,3.742546,0101000020E610000076340EF5BBF00D408201840F25864940
8002780,1454,42249253,Private room,,Belgium,Diksmuide,Diksmuide,38,5.0,2,1.0,,30.0,,Cosy Attic Room near Belgian Coast,2017-07-14 02:43:38.118274,51.100992,2.890701,0101000020E6100000B01D8CD8272007402D944C4EED8C4940
14654455,1454,69635631,Private room,,Belgium,Eeklo,Maldegem,17,5.0,2,1.0,,38.0,,"Cozy place between Bruges and Ghent, young spirit",2017-07-14 02:43:38.116060,51.198154,3.492872,0101000020E6100000B4E908E066F10B402AC93A1C5D994940
10071350,1454,51677836,Private room,,Belgium,Brugge,Oostkamp,41,5.0,2,1.0,,41.0,,"Nice, cosy, atticroom",2017-07-14 02:43:38.098741,51.095553,3.207758,0101000020E6100000E4DBBB067DA909407104A9143B8C4940
19289347,1454,86681502,Private room,,Belgium,Gent,Gent,4,4.5,2,1.0,,28.0,,Ruime slaapkamer in een huis aan de rand van gent,2017-07-14 02:43:36.377670,51.027247,3.657817,0101000020E6100000CD052E8F35430D4002F566D47C834940
19167914,1454,134045741,Private room,,Belgium,Gent,Gent,1,0.0,1,1.0,,30.0,,Private room in centre of Ghent,2017-07-14 02:43:36.347180,51.057124,3.727789,0101000020E6100000BD1B0B0A83D20D408AE8D7D64F874940
17788942,1454,121512806,Private room,,Belgium,Gent,Gent,0,0.0,2,1.0,,15.0,,Acasa,2017-07-14 02:43:35.253907,51.05067,3.750377,0101000020E61000005F5D15A8C5000E40B471C45A7C864940
19331732,1454,19706825,Private room,,Belgium,Veurne,De Panne,6,4.5,2,1.0,,30.0,,Chambre privée dans résidence calme.,2017-07-14 02:43:35.242050,51.095428,2.585462,0101000020E6100000F16778B306AF0440B48F15FC368C4940
18495480,1454,33880337,Private room,,Belgium,Brugge,Oostkamp,5,4.5,2,1.0,,34.0,,Private room in the countryside near Bruges!,2017-07-14 02:43:35.234949,51.105564,3.263991,0101000020E6100000B6813B50A71C0A4046D1031F838D4940
18546492,1454,51303745,Private room,,Belgium,Eeklo,Kaprijke,4,5.0,1,1.0,,24.0,,Gezellige kamer in Lembeke,2017-07-14 02:43:35.228871,51.193793,3.638227,0101000020E6100000BF64E3C1161B0D40CC988235CE984940
14097717,1454,72231858,Private room,,Belgium,Oostende,Gistel,47,4.5,2,1.0,,36.0,,"Room at 10' Airport&Cc Oostend&Bruges, 10 beaches!",2017-07-14 02:43:35.222702,51.149644,2.951425,0101000020E61000003FC6DCB5849C07407505DB8827934940
19705391,1454,138855179,Private room,,Belgium,Brugge,Brugge,0,0.0,1,0.0,,41.0,,Kamer te huur,2017-07-14 02:43:34.075309,51.23586,3.204674,0101000020E610000066BB421F2CA30940A03715A9309E4940
13920373,1454,75403489,Private room,,Belgium,Brugge,Torhout,49,5.0,2,1.0,,41.0,,Cozy room in a quiet area - with breakfast,2017-07-14 02:43:34.057719,51.059657,3.111105,0101000020E61000006B60AB048BE308401EFD2FD7A2874940
3998623,1454,18715177,Private room,,Belgium,Tournai,Brunehaut,30,5.0,2,1.0,,23.0,,Lovely quiet weekend break away.,2017-07-14 02:43:34.054683,50.517272,3.3834,0101000020E61000008C4AEA0434110B40799109F835424940
7230354,1454,11357968,Private room,,Belgium,Gent,Gent,0,0.0,2,1.0,,38.0,,Stay in a typical Ghentian city mansion,2017-07-14 02:43:34.042793,51.042084,3.709127,0101000020E61000004BAFCDC64AAC0D40AAD72D0263854940
2883527,1454,14185703,Private room,,Belgium,Gent,Gent,146,4.0,11,2.0,,32.0,,"Make Ghent Great Again!Cheap and Great,believe me!",2017-07-14 02:43:34.011013,51.039169,3.700206,0101000020E61000002DB4739A059A0D402E02637D03854940
15631278,1454,42608297,Private room,,Belgium,Brugge,Torhout,11,5.0,2,1.0,,41.0,,Spacious room with large garden near Brugge,2017-07-14 02:43:32.148622,51.053233,3.11289,0101000020E6100000105D50DF32E70840B308C556D0864940
19151037,1454,133896136,Private room,,Belgium,Gent,Merelbeke,2,0.0,2,1.0,,41.0,,Cosy (new) room in a beautiful neighborhood,2017-07-14 02:43:32.146450,51.016035,3.755261,0101000020E6100000D68D7747C60A0E40B24B546F0D824940
4894497,1454,25185441,Private room,,Belgium,Oostende,Oudenburg,20,5.0,2,1.0,,34.0,,' t wit reigertje een oase van rust,2017-07-14 02:43:32.143599,51.18048,2.98317,0101000020E61000003D44A33B88DD074082CAF8F719974940
14006542,1454,83715086,Private room,,Belgium,Oostende,Oostende,53,5.0,1,1.0,,35.0,,"Gezellige, leuke,  centraal gelegen kamer te huur.",2017-07-14 02:43:32.140713,51.227257,2.910047,0101000020E61000005395B6B8C6470740BF64E3C1169D4940
18069636,1454,53069668,Private room,,Belgium,Ath,Bel?il,1,0.0,4,2.0,,31.0,,Bol d'air frais et convivialité!,2017-07-14 03:45:44.854658,50.523921,3.682667,0101000020E6100000AB77B81D1A760D400458E4D70F434940
19170014,1454,25525011,Private room,,Belgium,Mons,Saint-Ghislain,1,0.0,1,1.0,,30.0,,Lit 1 personnes en mezzanine,2017-07-14 03:45:43.095086,50.530322,3.789346,0101000020E6100000CCD3B9A294500E40B62C5F97E1434940
17246112,1454,116208228,Private room,,Belgium,Mons,Colfontaine,1,0.0,2,2.0,,24.0,,chambre comfortable et claire,2017-07-14 03:45:38.516666,50.439587,3.844223,0101000020E6100000813FFCFCF7C00E40965F066344384940
16787435,1454,101800138,Private room,,Belgium,Tournai,Tournai,10,5.0,1,1.0,,24.0,,Maison neuve à la campagne,2017-07-14 03:45:38.503524,50.605647,3.322037,0101000020E6100000CCD0782288930A40D3F544D7854D4940
4166960,1454,17723731,Private room,,Belgium,Tournai,Tournai,8,4.5,1,1.0,,18.0,,petite chambre lumineuse,2017-07-14 03:45:38.485007,50.595393,3.40533,0101000020E610000092B3B0A71D3E0B4038A27BD6354C4940
4951798,1454,25525011,Private room,,Belgium,Mons,Saint-Ghislain,16,4.5,2,1.0,,41.0,,Chambre lit 2 pers dans appart isolé et tt équipé,2017-07-14 03:45:36.924097,50.505652,3.78167,0101000020E6100000541D7233DC400E4018946934B9404940
19461743,1454,18715177,Private room,,Belgium,Tournai,Brunehaut,0,0.0,2,1.0,,14.0,,Halte à la campagne,2017-07-14 03:45:35.649274,50.516155,3.409831,0101000020E61000008718AF7955470B405C55F65D11424940
11230981,1454,29082085,Private room,,Belgium,Charleroi,Pont-à-Celles,2,0.0,2,1.0,,39.0,,Dbl room close to Charleroi Airport,2017-07-14 03:45:33.881288,50.479811,4.430754,0101000020E6100000187C9A9317B911406AA164726A3D4940
13527321,1454,31067624,Private room,,Belgium,Nivelles,Ottignies-Louvain-la-Neuve,0,0.0,2,1.0,,31.0,,"Chambre privée-appartement neuf, moderne, lumineux",2017-07-14 03:45:32.330352,50.665675,4.564783,0101000020E6100000DA58897956421240E561A1D634554940
14483877,1454,63706129,Private room,,Belgium,Philippeville,Walcourt,0,0.0,2,1.0,,39.0,,Chambre lit de deux personnes Tarcienne,2017-07-14 03:45:25.166456,50.31562,4.491417,0101000020E610000032CB9E0436F7114055FB743C66284940
15955045,1454,99372258,Private room,,Belgium,Namur,Namur,30,5.0,2,1.0,,41.0,,Guest house at the foot of the citadel,2017-07-14 03:45:19.827773,50.463789,4.844791,0101000020E61000000FD253E4106113404D9F1D705D3B4940
14972768,1454,21335235,Private room,,Belgium,Charleroi,Charleroi,2,0.0,1,1.0,,35.0,,Kot,2017-07-14 03:45:18.116345,50.419916,4.449324,0101000020E61000004B3B35971BCC11409888B7CEBF354940
15443009,1454,46915714,Private room,,Belgium,Tournai,Tournai,6,4.5,3,1.0,,30.0,,Chambre dans une chouette coloc,2017-07-14 03:45:15.484536,50.602795,3.404689,0101000020E610000055682096CD3C0B409E98F562284D4940
11847110,1454,51241642,Private room,,Belgium,Kortrijk,Kuurne,42,4.5,5,3.0,,39.0,,Comfortable room with private bathroom,2017-07-14 02:43:32.136445,50.84192,3.290712,0101000020E6100000227024D060530A4096ECD808C46B4940
18113922,1454,84415963,Private room,,Belgium,Gent,Gent,11,4.5,1,1.0,,30.0,,"Room for rent in Ghent, Belgium",2017-07-14 02:43:32.134367,51.066984,3.719326,0101000020E6100000CB4C69FD2DC10D4079AD84EE92884940
19687294,1454,138673590,Private room,,Belgium,Gent,Nevele,2,0.0,2,1.0,,41.0,,Spacious room with cosy lounge  in Nevele.,2017-07-14 02:43:32.121379,51.032348,3.549144,0101000020E6100000645B069CA5640C40A60BB1FA23844940
19485111,1454,41550687,Private room,,Belgium,Gent,Gent,0,0.0,2,1.0,,31.0,,Cute room next to the river,2017-07-14 02:43:31.128378,51.058987,3.732367,0101000020E6100000685BCD3AE3DB0D40D0F1D1E28C874940
13350870,1454,36968049,Private room,,Belgium,Gent,Gent,9,4.5,2,1.0,,23.0,,High ceiling room in Cozy Comf. Collective.Welcome,2017-07-14 02:43:31.120984,51.033574,3.746299,0101000020E6100000CF4C309C6BF80D407AFF1F274C844940
8905653,1454,41550687,Private room,,Belgium,Gent,Gent,117,4.5,4,1.0,,32.0,,Cosy room recently renovated!!,2017-07-14 02:43:31.116936,51.058255,3.732718,0101000020E6100000348639419BDC0D400CEA5BE674874940
13686153,1454,33366946,Private room,,Belgium,Gent,Gent,5,5.0,2,1.0,,23.0,,carols appartem.,2017-07-14 02:43:31.111682,51.05683,3.700474,0101000020E61000002096CD1C929A0D4041B7973446874940
19679031,1454,44236938,Private room,,Belgium,Kortrijk,Kortrijk,0,0.0,2,1.0,,24.0,,Cozy room - small price,2017-07-14 02:43:31.097565,50.839964,3.2674,0101000020E61000006B9A779CA2230A409FE8BAF0836B4940
18518710,1454,55547187,Private room,,Belgium,Gent,Gent,3,4.5,1,1.0,,22.0,,Private room in the South of Ghent,2017-07-14 02:43:31.093022,51.044878,3.734236,0101000020E6100000EA5DBC1FB7DF0D40AA27F38FBE854940
10537373,1454,41550687,Private room,,Belgium,Gent,Gent,4,4.5,2,1.0,,30.0,,"Central, recently lowered prices",2017-07-14 02:43:28.860903,51.05874,3.731859,0101000020E6100000204432E4D8DA0D40C87BD5CA84874940
16142126,1454,105326397,Private room,,Belgium,Brugge,Brugge,44,5.0,2,1.0,,36.0,,ten huize Suzan en Sander,2017-07-14 02:43:28.858994,51.192786,3.261662,0101000020E6100000FDD8243FE2170A4036902E36AD984940
12872044,1454,70399564,Private room,,Belgium,Gent,Nazareth,31,4.5,3,1.0,,30.0,,Casa Rana,2017-07-14 02:43:28.856384,50.961415,3.621376,0101000020E61000008527F4FA93F80C4022718FA50F7B4940
9087777,1454,47388258,Private room,,Belgium,Gent,Gent,140,4.5,2,1.0,,28.0,,Private room in a BelleEpoque house,2017-07-14 02:43:28.851800,51.050842,3.744706,0101000020E61000006E14596B28F50D40B2A19BFD81864940
15661569,1454,57005018,Private room,,Belgium,Thuin,Binche,0,0.0,1,1.0,,33.0,,Chambre une personne avec coin salle de bain,2017-07-14 02:43:24.569541,50.409293,4.172342,0101000020E6100000B0E8D66B7AB01040A9BD88B663344940
16497551,1454,108178845,Private room,,Belgium,Charleroi,Fontaine-l'Evêque,0,0.0,1,1.0,,15.0,,Très belle appartement deux étages.,2017-07-14 02:43:24.566804,50.43927,4.319769,0101000020E61000003719558671471140950ED6FF39384940
16593900,1454,48183076,Private room,,Belgium,Nivelles,Chaumont-Gistoux,0,0.0,2,1.0,,30.0,,Small room in simple but charming and sunny house,2017-07-14 02:43:24.562178,50.673531,4.64178,0101000020E610000053E8BCC62E911240CCEB884336564940
18877503,1454,131540967,Private room,,Belgium,Thuin,Anderlues,0,0.0,2,1.0,,33.0,,Happy space.,2017-07-14 02:43:24.559942,50.406409,4.283128,0101000020E6100000DA53724EEC21114068E6C93505344940
18877378,1454,131539743,Private room,,Belgium,Thuin,Anderlues,0,0.0,2,1.0,,34.0,,Sun Hua Ting.,2017-07-14 02:43:24.557294,50.40466,4.282999,0101000020E6100000EC33677DCA211140EBFF1CE6CB334940
18149835,1454,115498337,Private room,,Belgium,Thuin,Thuin,0,0.0,2,1.0,,35.0,,Chambre salle de bain individuelle dans maison,2017-07-14 02:43:24.555047,50.345009,4.3612,0101000020E6100000C442AD69DE711140AFE94141292C4940
18864396,1454,131432846,Private room,,Belgium,Charleroi,Charleroi,0,0.0,2,1.0,,32.0,,Comfortable and warm heaven.,2017-07-14 02:43:24.549329,50.409354,4.444988,0101000020E610000026732CEFAAC711404F3E3DB665344940
12196767,1454,65570019,Private room,,Belgium,Dinant,Hastière,28,4.5,9,3.0,,38.0,,"Vieilles pierres et verdure (2 --> 9p, 3 chambres)",2017-07-14 02:43:24.532916,50.196239,4.815166,0101000020E61000009A3E3BE0BA42134091990B5C1E194940
12260416,1454,63706129,Private room,,Belgium,Philippeville,Walcourt,1,0.0,3,1.0,,35.0,,Chambre (canapé convertible),2017-07-14 02:43:20.702238,50.317965,4.491891,0101000020E610000075C93846B2F71140E622BE13B3284940
5089268,1454,3154455,Private room,,Belgium,Brussel,Brussel,36,4.5,2,1.0,,38.0,,Cosy double room a Ixelles!,2017-07-14 02:41:58.522191,50.823233,4.364138,0101000020E610000063EC8497E074114076FEEDB25F694940
9863529,1454,5287402,Private room,,Belgium,Brussel,Elsene,1,0.0,1,1.0,,30.0,,"Comfortable room in beautiful app, close to center",2017-07-14 02:41:58.514445,50.823147,4.379557,0101000020E61000001ADF1797AA841140776682E15C694940
7450226,1454,6623594,Private room,,Belgium,Brussel,Elsene,1,0.0,2,1.0,,33.0,,BIG BEDROOM IN A LOVELY HOUSE,2017-07-14 02:41:56.604117,50.83236,4.369345,0101000020E6100000B5C35F93357A1140D13FC1C58A6A4940
19172212,1454,13404172,Private room,,Belgium,Brussel,Elsene,0,0.0,2,1.0,,18.0,,Chambre 14m² meublée dans colocation,2017-07-14 02:41:56.601957,50.834036,4.37475,0101000020E610000039B4C876BE7F1140E4D70FB1C16A4940
7065999,1454,5071466,Private room,,Belgium,Brussel,Etterbeek,0,0.0,1,1.0,,26.0,,Appartement Schuman,2017-07-14 02:41:56.594509,50.831264,4.389884,0101000020E610000046EF54C03D8F1140CB2BD7DB666A4940
6987687,1454,36635380,Private room,,Belgium,Brussel,Elsene,7,4.5,1,1.0,,30.0,,Chambre agréable dans un triplex rénové,2017-07-14 02:41:56.587173,50.831893,4.370036,0101000020E6100000E15E99B7EA7A1140BB6246787B6A4940
19394515,1454,3445582,Private room,,Belgium,Brussel,Elsene,0,0.0,2,1.0,,35.0,,"Cosy room in nice flat, FLAGEY",2017-07-14 02:41:56.579566,50.827596,4.3772,0101000020E61000006E3480B74082114074266DAAEE694940
19552013,1454,48853616,Private room,,Belgium,Brussel,Elsene,0,0.0,2,1.0,,35.0,,"Cosy room in nice flat, Flagey",2017-07-14 02:41:56.577057,50.82918,4.377972,0101000020E610000000378B170B831140A73FFB91226A4940
12461267,1454,18140995,Private room,,Belgium,Brussel,Elsene,1,0.0,2,1.0,,40.0,,Private Room in Ixelles,2017-07-14 02:41:55.652590,50.830485,4.367278,0101000020E610000041295AB917781140C7681D554D6A4940
15464097,1454,95702719,Private room,,Belgium,Brussel,Etterbeek,12,4.5,2,1.0,,38.0,,Cosi confortable,2017-07-14 02:41:55.640821,50.827205,4.38441,0101000020E61000007D0569C6A2891140390B7BDAE1694940
3337846,1454,5328054,Private room,,Belgium,Brussel,Elsene,1,0.0,6,1.0,,28.0,,Room in a charming house,2017-07-14 02:41:55.637354,50.827762,4.379074,0101000020E61000003D0E83F92B8411408F6FEF1AF4694940
8367356,1454,34196372,Private room,,Belgium,Brussel,Elsene,0,0.0,2,1.0,,35.0,,Spacious room in Louise/Flagey,2017-07-14 02:41:55.630332,50.827574,4.365805,0101000020E610000066DAFE95957611408C82E0F1ED694940
8960603,1454,21294641,Private room,,Belgium,Brussel,Brussel,59,5.0,2,1.0,,40.0,,Apartment near everything,2017-07-14 02:41:55.618111,50.827541,4.358263,0101000020E6100000A777F17EDC6E1140B08C0DDDEC694940
7943562,1454,1144478,Private room,,Belgium,Brussel,Etterbeek,1,0.0,2,1.0,,41.0,,Nice room in an apartment,2017-07-14 02:41:54.577899,50.830752,4.381523,0101000020E6100000EEAF1EF7AD861140158BDF14566A4940
6835775,1454,10766474,Private room,,Belgium,Brussel,Brussel,1,0.0,2,1.0,,22.0,,Chambre à louer Place Stéphanie,2017-07-14 02:41:54.575260,50.830383,4.358099,0101000020E6100000D5EB1681B16E1140C2137AFD496A4940
9226245,1454,47968368,Private room,,Belgium,Brussel,Brussel,2,0.0,1,1.0,,31.0,,les chats du Châtelain,2017-07-14 02:41:54.572772,50.824984,4.361898,0101000020E610000084F3A9639572114094DC611399694940
7193539,1454,37660473,Private room,,Belgium,Brussel,Etterbeek,5,5.0,2,1.0,,39.0,,Furnished bedroom in Etterbeek,2017-07-14 02:41:54.568988,50.827576,4.386074,0101000020E6100000F7578FFB568B11402D7AA702EE694940
17102832,1454,30065998,Private room,,Belgium,Brussel,Brussel,6,5.0,1,1.0,,38.0,,chambre cosy et agréable,2017-07-14 02:41:52.905242,50.828808,4.361171,0101000020E6100000F10D85CFD6711140E3546B61166A4940
